action,confidence,reason,duplicate_id,duplicate_uuid,duplicate_manufacturer,duplicate_model,canonical_id,canonical_uuid,canonical_manufacturer,canonical_model,equipment_type
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18933,1fc9819d-a6b0-4afb-839f-6f4ab476a56b,Yotta Energy,SL-1000,457,d0230bcf-b8c9-40ba-91c6-0ccaf138ee8b,Yotta Energy,SL-1000,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),770,03c76f11-c4e2-45da-9aea-63db1eec6593,TROES,TR-S138-8P9,458,3c2321ba-83b5-4085-8eff-2e5f619bcab2,TROES,TR-S138-8P9,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18932,c53e5e99-cbc8-4e73-b864-9a0d7f8d7d23,TROES,TR-S138-8P9,458,3c2321ba-83b5-4085-8eff-2e5f619bcab2,TROES,TR-S138-8P9,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),772,11edbb46-8cbe-42fb-abee-74dcb954921c,TROES,TR-S138-7P9,459,6573e9c3-5af3-4227-bb2a-db207f53348c,TROES,TR-S138-7P9,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18931,12294329-f2ae-4143-8127-84a5f7b73870,TROES,TR-S138-7P9,459,6573e9c3-5af3-4227-bb2a-db207f53348c,TROES,TR-S138-7P9,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18935,c4ba0c94-a6a6-48b7-b8ef-22195f06803f,Franklin,aPower,18934,dabfe2ad-2440-4c51-9f30-2f90ce4774be,Franklin,aPower,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18953,3eb9285f-563b-41ed-9712-d1f9ac18ef7b,Tesla,PowerWall 2,18948,90aaf30d-2f5d-4609-8209-7e0093af58ec,Tesla,PowerWall 2,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18955,6bd09fee-6cf0-4e2f-b625-090ea5c67a4b,Tesla,PowerWall +,18950,28b47e8a-9e59-47cf-8ddc-b36ac72399bf,Tesla,PowerWall +,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18952,437b90e5-25cc-47c7-b2b2-05728bc34321,Tesla,PowerWall 1,18951,9456e526-84db-45ec-8359-093ac4b10915,Tesla,PowerWall 1,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18975,e9ee6936-4280-471f-8cd2-cef827b4e00d,Storz,Batt Cabinet 10328,18974,94aa8c2d-d8b9-4c85-8bd1-93fe7ad2a15e,Storz,Batt Cabinet 10328,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18979,e4ad2aba-5dec-4a2e-8833-5f8e6ef2fd50,SolarEdge,BAT-10K1PS0B-02,18978,cac1848f-de47-4415-85b1-15fa97c9b0e5,SolarEdge,BAT-10K1PS0B-02,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19310,0dccd27e-619e-45f1-b5d9-73630d35c6c1,SolarEdge,BAT-10K1PS0B-02,18978,cac1848f-de47-4415-85b1-15fa97c9b0e5,SolarEdge,BAT-10K1PS0B-02,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19392,42a8c4d8-f42f-42f4-9c88-1f8dc0671b2a,Enphase,ENCHARGE-10-1P-NA,19377,daa07b7d-0a13-407c-8fb7-c8729599a431,Enphase,ENCHARGE-10-1P-NA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19401,13ed917d-ef57-4f11-86c9-38475c8d65ae,Enphase,ENCHARGE-10-1P-NA,19377,daa07b7d-0a13-407c-8fb7-c8729599a431,Enphase,ENCHARGE-10-1P-NA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19494,b4e0413c-e10c-4110-8ff0-859cb49aa902,Enphase,ENCHARGE-10-1P-NA,19377,daa07b7d-0a13-407c-8fb7-c8729599a431,Enphase,ENCHARGE-10-1P-NA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19393,382c2988-e113-45c9-92ec-aeab539b45b9,SMA,SB7.7-1TP-US-40,532,f688a808-5bc7-4095-87bc-69e08b0fa86e,SMA,SB7.7-1TP-US-40,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19081,177cd6ae-7ac5-42b2-b7aa-af7198a73f07,SolarEdge,SE10000A-US,566,18c02659-6164-4075-88a2-f96a37bddd44,SolarEdge,SE10000A-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19084,1d77d8aa-ebb5-44ec-af3b-7785660e5cef,SolarEdge,SE11400A-US,569,f22505d1-d72f-45d5-8ee0-254f15e115f2,SolarEdge,SE11400A-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19082,4e037158-ef8d-4852-a90c-5e468461781e,SolarEdge,SE100KUS,570,825eead5-ee7c-4357-bdca-cb86bf8e2eee,SolarEdge,SE100KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19083,447648dc-c066-41d1-a055-ccc0bf979ae4,SolarEdge,SE10KUS,571,69955393-0d72-4e3d-9e39-9bee035562c6,SolarEdge,SE10KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19085,62b59eb7-7bff-4d9f-945d-de7ca53bf4e3,SolarEdge,SE120KUS,573,740b45f9-6102-4a6d-a835-f08523cd402f,SolarEdge,SE120KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19088,6b38e766-9623-46ec-ae07-904b73376bec,SolarEdge,SE20KUS,574,a5eb2674-aa02-4af9-93d3-628507e35f9e,SolarEdge,SE20KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19087,c6441d10-a462-4b70-98ca-9b20c293b611,SolarEdge,SE17.3KUS,575,6cc8de3e-5b9d-482f-a22a-ef998b6fb978,SolarEdge,SE17.3KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19086,89eaba7f-dab5-4fc5-a6ad-7cb3e4d19c71,SolarEdge,SE14.4KUS,576,3287a8ee-6946-4784-b825-6f9e24b397f1,SolarEdge,SE14.4KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19092,744205cb-e2c2-4ec0-ac69-eaf749b3cd42,SolarEdge,SE30KUS,577,10942b08-14ca-42bb-b7bc-89a3c5a0ce48,SolarEdge,SE30KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19089,1c04a8f3-8fb9-4302-b3a9-9a140f679e75,SolarEdge,SE3000A-US,578,7c94cce7-379e-43b1-97a0-b1738e4a2c7b,SolarEdge,SE3000A-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19091,e2a7e0e6-8c41-4679-a275-4528691b8638,SolarEdge,SE3000x,579,1e2d0c94-d121-430d-b622-e4f6bf13dc3c,SolarEdge,SE3000x,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19096,24f53027-22e4-405d-966b-6ad89aa4c744,SolarEdge,SE3800A-US,581,54bac0b7-4f02-4724-9fb9-64842c792cf7,SolarEdge,SE3800A-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19093,1961b916-e528-4400-8b5e-ffa56c4af3e3,SolarEdge,SE33.3KUS,582,7ecd2c74-ecb4-4c17-aca6-17c7d54ec97d,SolarEdge,SE33.3KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19095,ea4c81b3-89e3-4b5f-b37a-9ea19dd88a26,SolarEdge,SE3300x,583,6e73d51f-aa25-4979-bcce-445e659dbfff,SolarEdge,SE3300x,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19094,63aaa115-31fd-4ae3-b39c-78e3e3206979,SolarEdge,SE3300A-US,584,d036e391-4596-4143-b3f2-1800d476f8df,SolarEdge,SE3300A-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19097,89fbbd76-55dc-4a63-bc6a-4570f0e32287,SolarEdge,SE40KUS,585,613771f2-2f2d-484e-810a-3e1f60934299,SolarEdge,SE40KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19098,579d47a6-66a7-4f92-86c6-0cea1eb9b8b1,SolarEdge,SE43.2KUS,587,31c39f91-2685-4cfe-bff2-27a02f062ff7,SolarEdge,SE43.2KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19099,8bd52179-6245-43bc-8d69-a86a51bc3075,SolarEdge,SE5000A-US,588,12dd8a4e-1e19-4352-8191-df646ad13aad,SolarEdge,SE5000A-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19101,c4679150-5c39-432c-96af-6bd711849534,SolarEdge,SE50KUS,589,702ee663-f127-43b0-aef3-a82730b05a7c,SolarEdge,SE50KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19100,fac51f42-9097-4761-ad05-e0447339fda1,SolarEdge,SE5000x,590,24591185-fca3-4c4a-b2c8-8305286fca9c,SolarEdge,SE5000x,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19102,79a46a2a-0717-406b-a4d7-b7725d8a62ab,SolarEdge,SE6000A-US,592,269a91a3-3176-492e-a049-5638ebb104f5,SolarEdge,SE6000A-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19104,05924603-e185-45b1-a4b1-d3f72607d0c5,SolarEdge,SE66.6KUS,593,39dd9728-285d-47d0-9c67-ce2b94349243,SolarEdge,SE66.6KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19103,34ab89f9-0bc7-4dbe-b2c2-c8503ffc2464,SolarEdge,SE6000x,594,a954d6ed-4777-4985-8792-578719bee705,SolarEdge,SE6000x,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19106,16d55c6b-a95a-41f8-b1e6-4c6ace73e95a,SolarEdge,SE7600A-US,595,b7c23072-bd6c-42ad-a137-4ebb0fdba0a2,SolarEdge,SE7600A-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19107,619a0d18-80c8-4ff8-9c7c-f3b86b4d108d,SolarEdge,SE80KUS,598,210ae5f0-ca34-4b48-adb0-71913f265f49,SolarEdge,SE80KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19108,6d291ab7-2843-4746-b20f-846abf456416,SolarEdge,SE9KUS,600,a59be3cb-8518-4948-8f18-ad4036194b3b,SolarEdge,SE9KUS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19468,d365dfe9-24df-42f3-9094-23da42d0c23f,Sol-Ark,Sol-Ark-8k-48-ST,605,57c5e5d4-5442-4599-beec-ab250c3d260a,Sol-Ark,Sol-Ark-8k-48-ST,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19464,a6c51fd7-53f8-4453-8ef6-324db09047c1,Sol-Ark,Sol-Ark-12K-P,606,e9a8dfba-0327-4167-9fa9-2217585359f6,Sol-Ark,Sol-Ark-12K-P,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18968,18771d77-ee27-4a4f-82ff-1a1ef0bc5cd5,Sol-Ark,Limitless 15K-LV,608,b40429bb-3c89-46a6-b8d0-205de262adbe,Sol-Ark,Limitless 15K-LV,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19461,e66dce02-e0a8-4ed4-92d6-80783d47c4c5,Tigo Energy,TSI-11.4K-US,647,a0119b4e-cb0e-4cd2-965f-51520c493859,Tigo Energy,TSI-11.4K-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19295,5cbf339b-05c9-4807-9ecb-a93ffdac1c0f,Tesla,1538000-xx-y,648,15c513ec-4d95-4c72-8d2c-1a8f63df88bc,Tesla,1538000-xx-y,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19450,84d2c2b9-b4e0-40a0-860b-ca3b701c76a7,Tigo Energy,TSI-3.8K-US,650,f7d6e240-6929-4a09-938b-b95163d42637,Tigo Energy,TSI-3.8K-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19467,95873bfc-103c-4142-b611-393a599bfa7c,Tigo Energy,TSI-7.6K-US,653,e67c5ccf-eb6e-4b26-be93-e1e037e7108f,Tigo Energy,TSI-7.6K-US,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18946,b19f9fbe-dd30-414a-b42a-a70d9d9aee40,Generac,PWRCell-XVT114G03,18944,916e7964-0737-47ac-a965-211cac97373d,Generac,PWRCell-XVT114G03,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18985,01d0c8ff-f9d7-41b9-a847-9f020c741036,SolarEdge,SE3000H-US-BNI4 RGM SETAPP,18984,233dd263-2e81-450e-949c-912ab3989f21,SolarEdge,SE3000H-US-BNI4 RGM SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18987,5e3629ea-1802-40a3-8156-02dc838f4563,SolarEdge,SE3000H-US-BNU4 SETAPP,18986,f3814059-fd9d-4e8c-917e-9b1c094b811d,SolarEdge,SE3000H-US-BNU4 SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18989,b907d4fa-3a69-4360-9164-230def4e5cb7,SolarEdge,SE3800H-US-BNI4 RGM SETAPP,18988,317c12ef-2e18-4e07-a4b4-7af8414f0572,SolarEdge,SE3800H-US-BNI4 RGM SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18990,c3f2fecd-cd70-46b0-bc4f-0f27570202bc,SolarEdge,SE3800H-US-BNI4 RGM SETAPP,18988,317c12ef-2e18-4e07-a4b4-7af8414f0572,SolarEdge,SE3800H-US-BNI4 RGM SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18992,40739ddf-931b-4bd9-bfa7-d648508837f7,SolarEdge,SE3800H-US-BNU4 SETAPP,18991,a1fe3fe2-f071-4542-8428-c0f00e8da55b,SolarEdge,SE3800H-US-BNU4 SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18994,6a0a1a51-b1ef-4dd9-b4e2-f295bea1ea64,SolarEdge,SE5000H-US-BNI4 RGM SETAPP,18993,311d2e21-93f2-403e-b825-af328b6b43ab,SolarEdge,SE5000H-US-BNI4 RGM SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18996,b12d613c-3554-401f-aa99-9f5f9b87ecbf,SolarEdge,SE5000H-US-BNU4 SETAPP,18995,aac9004f-1ae9-42ce-8d29-abf0913edc18,SolarEdge,SE5000H-US-BNU4 SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18998,56b8c9ab-7e8e-4fe3-a900-72dbb1c3ad4a,SolarEdge,SE6000H-US-BNI4 RGM SETAPP,18997,91286d01-add9-4b3c-b438-f2dad26184e7,SolarEdge,SE6000H-US-BNI4 RGM SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19000,4fa0e980-fd44-4e49-bedd-18c34c7f28be,SolarEdge,SE6000H-US-BNU4 SETAPP,18999,2932bb27-5152-4b6f-a0a2-fd2b61b7c947,SolarEdge,SE6000H-US-BNU4 SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19002,921fc560-d695-4002-825a-e54351325912,SolarEdge,SE7600H-US-BNI4 RGM SETAPP,19001,8b7bafb4-90c6-4739-b3e6-258de8ba83bb,SolarEdge,SE7600H-US-BNI4 RGM SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19004,75260519-7feb-4fbe-8f7c-74d88c451b34,SolarEdge,SE7600H-US-BNU4 SETAPP,19003,989322ab-bfb8-44f5-8000-2da251355a14,SolarEdge,SE7600H-US-BNU4 SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19006,ca1ea6dd-6d59-48cf-9758-9132e5b07058,SolarEdge,SE10000H-US-BNI4 RGM SETAPP,19005,023841cd-5c26-402f-9ea1-646d03a6ae59,SolarEdge,SE10000H-US-BNI4 RGM SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19008,c9beb5e9-69a7-49e5-b229-272b120203d1,SolarEdge,SE10000H-US-BNU4 SETAPP,19007,a3966be6-1275-46ef-822c-061e226020ee,SolarEdge,SE10000H-US-BNU4 SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19010,48d33de2-1bf2-4577-90f2-5e22034df1e6,SolarEdge,SE11400H-US-BNI4 RGM SETAPP,19009,cbe0747d-a1f7-4642-a0c6-ed5a253fcbb8,SolarEdge,SE11400H-US-BNI4 RGM SETAPP,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19470,a52114cd-022b-44dd-bba5-cc0e5ca077a3,SolarEdge,SE7600H-USS,19410,c809cb4c-e142-4d55-8030-315489df2935,SolarEdge,SE7600H-USS,Inverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19191,13ddaa7e-89ca-401f-a314-24ad50d8dbf4,SolarEdge,P340,797,2c9ee1e0-3ec6-4a9a-bfcd-8578cb7e3928,SolarEdge,P340,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19192,44ec76b9-c512-4995-8566-ce2bdd1682e2,SolarEdge,P370,799,d6367f03-945d-4987-87ff-f1847e220bd9,SolarEdge,P370,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19190,df0bbf46-5814-4d3f-8508-7d04660d714a,SolarEdge,P320,800,77964946-95a4-4a2e-a6c6-7734c06a2f9d,SolarEdge,P320,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19198,8d3e5252-a21d-47c6-a7c4-43c3f97cc2b0,SolarEdge,P320,800,77964946-95a4-4a2e-a6c6-7734c06a2f9d,SolarEdge,P320,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19199,b1914c2c-c912-4fad-94e3-4bb2797aeb31,SolarEdge,P320,800,77964946-95a4-4a2e-a6c6-7734c06a2f9d,SolarEdge,P320,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19200,4ab12a89-4616-4b29-a128-4f7463734b90,SolarEdge,P320,800,77964946-95a4-4a2e-a6c6-7734c06a2f9d,SolarEdge,P320,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19193,1cafc25e-9161-43cb-9644-2a65a4ac3424,SolarEdge,P400,801,d8f900b4-b27e-44a6-8478-469cbff93b04,SolarEdge,P400,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19194,ddb6a31a-6023-4b72-9376-83464e8d5db9,SolarEdge,P405,802,c60fa1c3-625c-4d7d-af9b-ee627f563f1b,SolarEdge,P405,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19077,1aeaf0bf-9856-472d-ae76-03d119a339b7,SolarEdge,S440,803,def0dfd4-5e60-4fe6-8a07-6b21a7e54ade,SolarEdge,S440,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19196,6b0bd017-7aec-4a11-b144-c869e2d71335,SolarEdge,S440,803,def0dfd4-5e60-4fe6-8a07-6b21a7e54ade,SolarEdge,S440,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19216,6a64d660-454d-49ba-ae0b-0622c1d13c73,SolarEdge,S440,803,def0dfd4-5e60-4fe6-8a07-6b21a7e54ade,SolarEdge,S440,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19217,f6e89438-fb61-4062-aacf-6e192657d91b,SolarEdge,S440,803,def0dfd4-5e60-4fe6-8a07-6b21a7e54ade,SolarEdge,S440,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19195,fa6a1bc6-a32f-4d5e-bd24-de0fd4abdb19,SolarEdge,P505,804,f4cb2d6f-ca60-4cb4-837d-4392bb9da99e,SolarEdge,P505,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18969,f027d946-2555-4ef5-9fa4-f0945f8e77f6,Tigo Energy,TS4-A-O,805,02ae3909-8c6c-49ec-9e45-edae3e03b6d7,Tigo Energy,TS4-A-O,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19015,e4a5d57c-dbb2-4993-a14a-cf41d9d5db49,Tigo Energy,TS4-A-O,805,02ae3909-8c6c-49ec-9e45-edae3e03b6d7,Tigo Energy,TS4-A-O,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19016,0e239bb5-0b03-4548-82de-a87f773c6e0f,Tigo Energy,TS4-A-O,805,02ae3909-8c6c-49ec-9e45-edae3e03b6d7,Tigo Energy,TS4-A-O,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19197,f47db3f4-f309-4de3-bb74-b0525ce50daa,SolarEdge,S500,808,585124a2-70aa-490a-9c55-86d826dfcc52,SolarEdge,S500,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19397,63aebd0f-13d5-4ec6-b74c-325912bd96b7,Tigo Energy,TS4-A-2F,812,fc9d45d2-a8ae-4a62-8c5a-b1eb5285000d,Tigo Energy,TS4-A-2F,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19018,501715e8-68c3-423f-be94-0b236d7a10ec,Generac,PV LINK,19017,7780c176-1253-4ba1-a6ae-5e000113fe7c,Generac,PV LINK,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19020,cc14ccfe-3bba-45fc-91a2-22d7d9d1ddb1,SolarEdge,P401,19019,1e6f90ae-3ccd-42ea-90f2-b074926f9346,SolarEdge,P401,Inverter Optimizer
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19360,ae588017-335a-422a-951c-4dfd665a3a38,AP System,DS3-L,2,6d1090a1-63b1-4a5f-8588-abbd9d11ca9e,AP System,DS3-L,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19359,670b5b0f-e402-45f9-a1c1-a2e819f5ab4f,AP System,DS3-S,3,4c2ec038-34ac-4d1d-93d6-257f8ed2140d,AP System,DS3-S,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19361,0e585222-4b0d-494d-84f5-626433c413a6,AP System,DS3,4,46c066c7-f86c-45c3-af28-17ce7e8eb6de,AP System,DS3,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19364,d0eff64e-b041-4322-8f5e-d4c1153375a6,AP System,YC600,5,2010d301-3bab-4648-b07a-3cf5c9e8ea0b,AP System,YC600,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19358,15e06a82-00e1-409e-b3dc-f1804f8bc506,AP System,QS1,7,128a2930-2317-470a-a2f4-bf94dd4c9f3a,AP System,QS1,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19109,9a68b126-5dab-4e67-a366-60f8e46dd157,Enphase,IQ6-60-5-US,15,8cff2b79-0b8c-4260-8906-77e97c169612,Enphase,IQ6-60-5-US,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19112,f8a1750e-81cb-464d-8199-aa05775601fb,Enphase,IQ6PLUS-72-5-US,17,13c344e8-10ed-48cf-801a-024757e929ad,Enphase,IQ6PLUS-72-5-US,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19110,5e4badc5-402c-408b-bcd0-de2454c59739,Enphase,IQ6-60-ACM-US,18,e3bd4088-1bda-4b41-8233-8e2914c54a79,Enphase,IQ6-60-ACM-US,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19113,7bf95021-72e5-493a-bc3e-3301846aaf91,Enphase,IQ6PLUS-72-ACM-US,19,8bb1ce52-ead7-434a-81ff-14d7dc54f63b,Enphase,IQ6PLUS-72-ACM-US,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19114,33d11170-ea79-46c0-8400-6f23ed743472,Enphase,IQ6PLUS-ACB-LL,21,1a4fae87-8a42-4e94-aebb-88014d365a76,Enphase,IQ6PLUS-ACB-LL,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19115,4c8db9aa-1f41-45b0-af9e-3292dd898eda,Enphase,IQ7-60-5-US,22,372fc9a8-5fe1-42af-96a2-9692692a82d7,Enphase,IQ7-60-5-US,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19116,a9249b22-c0de-4351-b465-dfb06ffe4ffe,Enphase,IQ7-60-ACM-US,23,20a4748a-c3d4-46ec-90ff-429aecb4f4da,Enphase,IQ7-60-ACM-US,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19117,f7d2b462-4a85-4325-9170-2a4e0dbaa29b,Enphase,IQ7-60-ACM-US-NM,25,ec9f54dc-bcef-4462-818e-96826c317018,Enphase,IQ7-60-ACM-US-NM,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19118,9d059036-6c09-4405-87cc-ac2b5cc58292,Enphase,IQ7-60-E-ACM-US,26,16ebcfcd-e33e-4b1f-96ac-75caf375b21d,Enphase,IQ7-60-E-ACM-US,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19120,39ee84c8-c892-4afd-8c05-f76ca5034021,Enphase,IQ7-60-E-US,27,3f60298f-96be-4855-9a46-645f6f8e9d6d,Enphase,IQ7-60-E-US,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19119,bd35d90b-d629-47c0-846e-f08ed7528a8d,Enphase,IQ7-60-E-ACM-US-NM,28,0e729e98-b8fa-44cf-b31e-423ac3e441ed,Enphase,IQ7-60-E-ACM-US-NM,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19123,41af7095-55e0-48bb-abe4-13713662228c,Enphase,IQ7A-66-x-US-&,29,52cae5cb-888e-4577-a346-fff481e74ee9,Enphase,IQ7A-66-x-US-&,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19121,568c027b-e0ca-41dd-b45b-5142d3a31a54,Enphase,IQ7-60-M-US,30,71809f7c-96a3-46c3-8200-17666c63d409,Enphase,IQ7-60-M-US,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19122,69485fa4-80e0-4a17-99cc-ab7a16148323,Enphase,IQ7A-66-x-ACM-US-y-z-&,31,fbd81bde-114e-4d17-ab3d-d3efd0a1d95c,Enphase,IQ7A-66-x-ACM-US-y-z-&,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19127,d0f18461-b9a5-4c48-a514-d7661baa34b9,Enphase,IQ7A-72-E-ACM-US-NM,33,8e9f1dc3-1387-48a5-b9ed-09b6950b7877,Enphase,IQ7A-72-E-ACM-US-NM,MicroInverter
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19124,fe16ec43-2437-4abf-a8cb-d2232cdac45a,Enphase,IQ7A-72-5-US,34,bd6ce67a-db21-4dd4-a281-efc4e24f0cc0,Enphase,IQ7A-72-5-US,MicroInverter
